,T1goldEarned,T1totalMinionsKilled,T1totalTimeSpentDead,T1wardsKilled,T1wardsPlaced,T2goldEarned,T2totalMinionsKilled,T2totalTimeSpentDead,T2wardsKilled,T2wardsPlaced,T1win,T1baron,T1champion,T1dragon,T1inhibitor,T1riftHerald,T1tower,T2baron,T2champion,T2dragon,T2inhibitor,T2riftHerald,T2tower
1636,36072,577,382,20,61,49727,633,290,30,56,0,0,10,0,0,1,0,0,21,3,1,1,7
1637,37277,442,306,9,33,31974,432,487,6,33,1,0,19,1,0,0,2,0,13,1,0,1,1
1638,63054,688,780,33,72,58244,667,699,28,83,1,1,28,0,2,2,9,0,26,4,0,0,5
1639,58815,585,372,29,100,47727,621,813,31,71,1,1,32,2,2,2,10,0,22,2,0,0,1
1640,69267,816,815,44,88,76884,750,1011,37,109,0,0,25,1,1,2,8,2,29,4,2,0,9
1641,52788,615,568,16,55,53267,619,786,9,48,0,0,32,3,0,1,5,1,21,0,1,0,7
1642,40034,488,277,2,34,29088,394,423,7,23,1,0,21,1,1,1,7,0,11,0,0,0,0
1643,71179,793,1296,28,82,68992,743,982,21,97,1,1,31,1,3,1,10,1,38,4,0,0,3
1644,56380,486,471,13,39,41402,424,852,13,35,1,1,38,2,1,2,9,0,18,1,0,0,0
1645,43083,477,226,9,40,32630,446,530,7,23,1,0,30,2,0,1,4,0,10,0,0,0,1
1646,53480,588,371,13,36,44668,575,718,10,54,1,1,27,3,1,2,7,0,19,1,0,0,1
1647,35921,390,64,3,23,22780,301,407,5,25,1,0,25,1,0,1,5,0,5,0,0,0,0
1648,55918,552,580,17,45,43537,612,765,12,45,1,1,28,1,2,1,10,0,21,2,0,0,0
1649,52754,709,625,22,66,58732,668,462,23,62,0,0,15,0,0,0,2,1,23,4,1,2,9
1650,58177,541,512,18,61,47338,558,1147,23,51,1,1,42,3,1,1,8,0,19,1,0,1,3
1651,55854,639,376,22,50,46124,643,762,17,78,1,1,28,3,1,0,8,0,14,1,0,2,3
1652,67950,714,1286,20,82,72502,733,1165,33,65,0,1,37,3,1,2,6,1,43,2,2,0,9
1653,51546,567,370,11,50,40552,550,839,16,45,1,1,34,1,1,2,8,0,14,2,0,0,2
1654,59649,591,523,28,67,49763,636,962,16,63,1,1,33,3,2,2,9,0,17,0,0,0,4
1655,54978,661,1199,24,64,70315,667,650,23,69,0,0,19,0,0,1,2,2,45,4,3,0,11
1656,68384,697,840,31,93,56593,651,1346,22,53,1,2,41,1,3,2,9,0,23,4,0,0,3
1657,50779,539,484,24,51,41128,512,691,18,59,1,1,27,2,0,2,5,0,18,1,0,0,1
1658,76158,784,1180,53,87,67685,795,1253,37,91,1,2,35,3,4,1,10,1,32,2,0,0,3
1659,68135,666,938,33,73,59803,625,1264,22,73,1,1,44,5,1,0,9,0,25,0,0,1,3
1660,42609,558,481,19,46,53679,667,487,14,51,0,0,15,1,0,0,1,1,19,2,1,2,9
1661,50909,630,1082,16,45,64460,682,566,22,62,0,0,19,0,0,0,1,1,35,4,3,2,11
1662,38142,485,794,12,38,49805,471,296,10,47,0,0,16,1,0,0,1,0,33,1,2,2,10
1663,65532,688,1471,37,86,73954,712,915,29,97,0,1,29,2,1,0,7,1,47,2,1,1,5
1664,64030,569,1530,23,81,72594,673,1077,29,62,0,0,38,1,1,1,5,1,50,3,2,1,10
1665,55830,599,1082,40,100,62363,658,705,52,84,0,0,25,2,0,1,3,1,36,2,2,0,9
1666,29104,419,565,14,33,45722,523,163,11,47,0,0,7,0,0,0,0,0,28,1,1,1,8
1667,68305,634,1260,24,72,73925,699,1422,29,76,0,0,44,1,0,1,3,2,40,4,3,0,11
1668,71722,728,1254,23,75,68207,706,1408,22,61,1,1,45,3,2,1,10,0,36,2,0,1,4
1669,55101,736,886,24,86,63704,683,718,43,69,0,0,23,2,0,0,3,1,29,2,2,0,9
1670,72986,754,741,45,95,63890,765,1062,41,78,1,2,35,2,2,1,7,0,21,3,1,1,6
1671,56959,467,513,18,48,45493,496,976,14,55,1,1,44,4,3,2,9,0,18,0,0,0,0
1672,40241,553,533,12,37,54309,567,230,11,62,0,0,12,0,0,0,1,1,25,3,2,1,10
1673,46809,603,854,13,72,61000,549,470,28,40,0,0,18,1,0,0,2,1,34,3,3,2,11
1674,36955,517,530,20,50,48997,549,329,21,63,0,0,12,0,0,0,1,1,20,3,2,2,10
1675,67972,607,753,43,77,63590,718,1009,27,111,1,2,36,4,2,1,9,0,28,1,0,1,4
1676,74310,708,1584,44,112,77730,741,1441,44,115,1,1,40,4,1,1,8,1,42,1,1,1,5
1677,74121,774,640,31,93,64375,804,1112,33,78,1,1,39,5,3,2,11,2,20,0,0,0,2
1678,35640,402,675,10,38,49434,499,340,10,42,0,0,14,0,0,0,0,0,26,2,1,1,10
1679,56218,615,367,17,45,42463,606,856,14,53,1,1,34,2,2,2,8,0,14,2,0,0,1
1680,21181,264,381,4,25,30592,360,30,7,28,0,0,4,1,0,0,0,0,20,0,0,1,2
1681,56312,545,827,14,73,50513,578,844,25,50,1,1,30,2,1,2,8,0,31,1,0,0,0
1682,43573,553,121,12,44,30724,467,340,13,33,1,0,18,2,0,2,5,0,6,0,0,0,0
1683,47956,405,706,16,57,43634,429,776,14,46,1,1,29,2,1,0,6,0,30,1,0,2,2
1684,45631,530,817,21,62,47542,509,467,26,51,0,0,21,0,0,1,3,0,31,4,1,1,5
1685,77752,635,988,39,72,60144,637,1509,24,71,1,2,50,5,2,2,10,0,30,0,0,0,0
1686,50238,653,708,25,87,53394,643,684,35,60,0,0,22,0,0,1,4,1,24,4,1,1,5
1687,76633,836,1344,56,88,79158,809,1158,28,126,0,1,31,4,2,1,10,1,43,2,1,0,6
1688,50501,569,167,27,55,39844,572,835,22,45,1,0,36,3,1,1,6,0,10,0,0,1,2
1689,38654,481,195,11,28,32841,403,395,6,34,1,0,21,2,0,0,3,0,11,0,0,1,1
1690,50200,511,450,19,61,45013,503,738,15,55,1,0,27,2,1,0,7,0,17,2,0,2,2
1691,38454,449,832,14,54,49681,478,429,14,54,0,0,16,1,0,0,1,1,31,2,1,2,7
1692,33336,448,690,16,44,47979,553,205,18,47,0,0,8,1,0,0,0,0,29,2,1,0,7
1693,46160,528,734,12,44,53508,559,532,18,46,0,0,21,0,0,0,3,1,32,3,1,2,8
1694,54973,638,334,29,71,45045,625,572,25,59,1,1,24,3,1,2,5,0,15,1,0,0,2
1695,35060,417,103,14,41,25415,413,408,11,24,1,0,22,0,0,1,1,0,6,1,0,0,0
1696,56033,524,257,27,71,40975,469,580,29,71,1,1,27,1,1,2,9,0,12,3,0,0,2
1697,61950,716,310,24,75,44751,579,1048,16,48,1,1,33,3,3,2,11,0,14,1,0,0,1
1698,28264,417,329,7,38,31301,390,232,15,28,0,0,10,1,0,1,0,0,16,1,0,0,2
1699,38872,424,685,12,36,47477,471,354,11,32,0,0,14,1,0,1,3,0,30,1,1,1,7
1700,24961,286,266,4,23,33526,362,168,3,23,0,0,7,0,0,1,1,0,16,1,1,0,6
1701,66722,602,1197,45,92,70490,602,1502,32,98,1,1,41,3,1,1,6,1,44,1,0,1,6
1702,44740,517,1015,17,52,54521,547,461,19,56,0,0,19,0,0,1,3,1,34,3,1,0,6
1703,62905,648,688,39,103,55525,606,1016,32,84,1,1,33,2,1,2,8,1,24,3,1,0,5
1704,42434,585,588,15,43,51363,624,224,10,59,0,0,11,1,0,1,3,1,21,2,1,0,8
1705,67407,717,1006,7,68,62954,742,855,25,61,1,1,32,2,2,1,10,1,36,2,0,1,4
1706,36184,373,151,9,27,25121,318,519,2,27,1,0,28,1,0,1,2,0,7,0,0,0,0
1707,54832,646,1018,32,74,58587,602,602,27,71,0,1,23,2,0,1,5,0,33,3,2,1,10
1708,48452,507,339,11,49,35733,485,319,12,29,1,1,21,3,4,2,11,0,12,0,0,0,0
1709,68470,702,920,15,90,65849,795,1084,28,60,1,0,38,2,4,1,11,1,33,2,0,0,2
1710,55826,557,556,20,45,46073,536,996,11,56,1,1,30,2,1,0,7,0,22,2,0,1,2
1711,65993,531,1311,15,53,74758,654,1196,13,45,0,1,44,1,1,2,6,0,50,3,1,0,10
1712,73352,853,719,31,75,58677,797,865,23,66,1,2,31,2,4,1,11,0,20,2,0,0,0
1713,16164,202,157,1,10,20342,227,63,2,19,0,0,5,0,0,0,0,0,12,1,0,1,0
1714,73178,726,1072,26,77,71696,838,1110,34,80,1,1,34,2,1,2,9,1,34,3,0,0,6
1715,57484,694,675,23,67,61555,759,715,30,74,0,0,24,2,0,2,5,2,22,2,1,0,10
1716,27212,270,495,8,27,40661,439,104,8,43,0,0,9,1,0,0,0,0,25,1,1,1,9
1717,53081,482,385,14,43,41832,505,756,10,52,1,1,33,2,1,1,8,0,12,1,0,0,1
1718,53855,507,348,5,42,37433,485,837,11,21,1,0,38,2,0,1,5,0,17,1,0,0,2
1719,71573,730,1216,44,95,75335,734,1352,30,92,0,0,48,3,0,1,4,1,44,2,1,1,8
1720,71953,885,945,38,96,77860,844,844,44,101,0,0,26,2,0,1,6,3,32,4,2,0,10
1721,68698,637,748,22,71,50724,631,1320,19,58,1,1,47,4,1,0,10,0,23,0,0,0,2
1722,73288,635,658,35,74,57725,752,1207,25,63,1,1,42,2,2,2,11,0,25,2,0,0,2
1723,65410,724,1620,19,67,73711,692,1227,23,62,0,0,33,1,0,1,4,1,52,4,2,1,11
1724,53364,543,449,14,47,36857,366,971,12,36,1,0,41,2,1,2,8,0,20,1,0,0,0
1725,46405,494,258,7,48,36320,429,444,11,45,1,0,23,1,1,1,7,0,13,1,0,1,3
1726,47050,530,146,9,56,37169,553,622,14,32,1,0,25,2,2,2,9,0,7,0,0,0,2
1727,49147,621,1021,37,66,63217,692,383,17,79,0,0,16,1,0,2,5,1,39,3,1,0,11
1728,47707,494,242,12,40,32676,391,543,8,41,1,1,25,3,1,2,9,0,12,0,0,0,0
1729,49292,625,1022,17,44,61082,604,420,20,52,0,0,18,1,0,0,3,1,34,3,2,2,10
1730,62506,684,613,24,75,56343,640,877,20,62,1,1,33,3,1,0,9,1,19,2,0,1,4
1731,44116,501,332,10,45,35614,460,351,7,39,1,0,22,1,0,1,5,0,16,2,0,1,1
1732,39143,561,411,25,45,45987,565,287,15,55,0,0,12,0,0,0,1,1,17,4,0,2,5
1733,68800,737,750,24,83,57412,683,1300,28,57,1,1,37,3,2,0,10,0,23,0,0,1,3
1734,59501,717,380,33,72,45299,658,659,24,67,1,1,25,2,2,2,10,0,12,1,0,0,1
1735,43835,507,1076,13,52,61341,584,510,23,53,0,0,18,1,0,0,0,1,40,3,3,2,11
1736,67811,783,1119,44,90,73491,819,1144,26,102,0,2,32,1,1,1,4,0,40,4,5,1,11
1737,42190,529,546,27,61,47192,572,386,17,64,0,0,15,0,0,1,3,0,29,3,0,1,4
1738,72470,870,1366,34,91,77912,842,1131,29,96,0,0,31,4,0,1,4,2,39,2,3,1,11
1739,48856,554,880,12,47,60092,612,615,16,45,0,0,24,2,0,1,2,1,38,1,4,1,11
1740,87431,923,2042,15,83,95733,827,1870,25,67,0,0,50,4,0,2,6,3,57,1,4,0,11
1741,74767,705,1033,32,57,71623,733,1389,23,83,1,1,45,1,2,1,9,1,35,3,0,0,5
1742,76977,791,1692,31,100,83855,817,1469,33,79,0,0,42,3,2,2,8,2,48,3,1,0,9
1743,62013,691,1185,32,76,68695,644,917,30,79,0,0,26,2,0,0,3,1,44,2,1,1,8
1744,53739,681,1046,20,57,67445,653,662,15,47,0,0,22,1,0,1,1,2,39,3,2,1,10
1745,52289,577,229,20,40,37235,532,789,12,39,1,1,29,3,1,2,7,0,9,0,0,0,1
1746,27357,336,388,5,30,37510,363,240,4,33,0,0,14,0,0,0,0,0,23,2,0,1,3
1747,66856,577,1985,37,68,79374,630,1185,24,109,0,1,38,1,0,1,3,0,55,5,2,1,9
1748,56088,620,552,12,40,42479,500,754,11,49,1,1,33,2,3,2,11,0,24,1,0,0,0
1749,60091,641,1372,17,75,72088,690,915,23,59,0,1,34,1,0,1,4,1,48,3,1,0,7
1750,55380,615,1249,32,72,68480,625,780,25,74,0,0,25,0,0,0,3,2,45,4,2,1,9
1751,53337,632,1115,18,52,63675,650,816,26,55,0,0,28,1,0,1,2,1,36,2,2,0,10
1752,50470,457,722,7,44,42682,419,827,9,29,1,1,35,4,0,1,3,0,27,0,0,1,3
1753,48053,647,691,24,51,62731,724,436,22,67,0,0,17,0,0,1,2,1,30,4,2,1,10
1754,61117,645,732,16,56,53046,618,900,14,59,1,1,33,1,0,0,7,0,24,3,0,1,1
1755,40427,488,769,15,45,52939,553,540,11,46,0,0,17,1,0,0,0,1,29,1,1,2,10
1756,35709,386,176,6,26,25393,349,444,3,23,1,0,24,1,0,1,4,0,8,0,0,0,0
1757,56282,555,268,17,64,42822,608,818,21,48,1,1,30,2,1,2,10,0,13,1,0,0,3
1758,34652,450,573,16,42,43177,460,322,18,53,0,0,14,2,0,0,1,0,28,1,0,1,4
1759,68889,666,1958,27,87,76794,690,1196,35,91,0,0,35,2,0,2,6,2,58,2,1,0,8
1760,22722,296,339,3,21,32730,328,145,6,33,0,0,7,0,0,0,0,0,21,1,0,1,3
1761,67079,612,750,28,66,57576,660,1626,18,72,1,2,53,3,1,0,8,0,27,0,0,2,5
1762,72014,864,1361,40,73,79088,847,872,31,90,0,0,24,3,0,0,6,2,44,2,5,2,11
1763,47829,485,1330,14,49,63796,538,693,15,59,0,0,25,2,0,2,4,1,43,2,2,0,9
1764,53514,539,454,28,65,42262,541,960,24,59,1,1,38,3,1,1,9,0,18,1,0,0,2
1765,52784,471,711,12,68,43769,412,840,14,52,1,1,37,1,1,1,8,0,31,2,0,0,1
1766,52905,496,683,4,35,41063,443,946,8,28,1,0,39,2,1,0,8,0,23,1,0,1,1
1767,70680,630,1194,13,57,63252,593,1615,7,53,1,1,46,1,1,0,9,0,42,3,0,1,5
1768,52469,511,1033,8,53,58950,603,832,9,33,0,0,30,1,0,1,4,1,37,2,1,0,9
1769,75648,641,1994,9,62,72369,637,1925,14,59,1,1,55,2,1,1,7,0,57,3,1,0,5
1770,42005,398,795,6,38,48109,486,499,7,30,0,0,22,0,0,1,4,0,37,3,1,1,5
1771,65592,682,834,23,79,56857,595,1175,12,53,1,1,41,4,2,0,6,0,27,1,0,1,2
1772,41067,462,292,9,40,33950,438,637,3,31,1,0,25,2,0,0,5,0,11,0,0,1,0
1773,65998,607,1155,13,59,64627,590,1338,15,63,1,0,39,1,1,0,10,1,35,4,0,2,8
1774,26047,282,575,3,25,39611,340,162,3,27,0,0,10,0,0,0,0,0,34,1,0,1,5
1775,57586,436,889,5,39,48811,495,1149,11,34,1,1,43,2,2,1,9,0,33,1,0,0,2
1776,46624,472,886,14,50,51915,526,546,21,51,0,0,26,2,1,2,5,1,32,1,1,0,6
1777,54810,603,405,16,52,40844,472,1052,13,46,1,0,39,0,2,1,8,0,16,2,0,1,2
1778,64256,714,1042,15,79,68081,653,822,27,69,0,1,25,0,1,0,4,1,36,5,2,1,9
1779,51002,585,1192,9,48,59943,524,580,12,53,0,0,23,0,0,2,3,1,43,3,2,0,9
1780,35786,425,752,2,25,49276,485,327,11,35,0,0,14,0,0,1,2,0,30,2,0,1,7
1781,36513,448,583,5,42,44788,505,276,9,34,0,0,11,1,0,1,3,1,26,2,0,0,3
1782,91238,941,2323,24,83,92426,917,1834,20,95,0,3,43,3,3,2,7,0,54,4,2,0,8
1783,64765,529,1370,33,92,73177,648,1158,39,77,0,1,33,2,2,2,5,1,43,4,0,0,4
1784,60293,590,643,33,89,55426,608,924,30,85,1,1,32,1,1,1,7,0,24,3,0,1,4
1785,46237,513,122,13,46,37359,491,771,6,49,1,0,28,3,1,1,8,0,7,0,0,1,3
1786,56796,651,1106,43,85,67359,612,808,40,104,0,0,33,2,0,1,3,1,36,2,3,1,11
1787,53214,553,1160,10,33,63361,554,721,9,38,0,0,21,1,0,0,3,1,44,1,3,1,11
1788,90597,702,1132,20,81,81733,878,2224,21,62,1,2,61,6,5,1,11,1,30,1,0,0,6
1789,40163,446,996,9,50,55192,502,439,8,37,0,0,19,1,0,0,1,1,36,2,2,1,11
1790,66775,635,1052,12,65,68785,704,1179,14,55,0,0,40,3,2,1,8,1,31,1,1,1,9
1791,52357,485,785,5,34,46122,414,778,6,22,1,0,31,2,3,2,11,0,32,1,0,0,0
1792,56940,510,781,15,37,50566,494,881,12,41,1,1,34,0,1,0,8,0,26,3,0,1,5
1793,69395,610,660,18,52,55543,633,1440,8,47,1,1,52,4,3,0,9,0,27,0,0,0,3
1794,51929,490,520,4,46,44775,444,826,10,49,1,1,27,0,1,1,8,0,24,3,0,1,2
1795,63120,665,481,25,86,56864,680,904,13,66,1,1,29,2,1,0,8,1,20,2,1,2,8
1796,53056,497,531,16,62,44248,491,857,18,56,1,0,33,1,1,2,6,0,21,3,0,0,2
1797,75454,718,1282,44,76,69493,687,1330,22,94,1,1,39,3,1,1,8,1,39,3,1,0,9
1798,75913,743,1719,25,73,86115,792,1614,28,69,0,1,42,0,1,0,5,2,54,6,4,0,11
1799,37136,375,196,6,25,25516,288,410,4,26,1,0,25,1,0,1,4,0,12,0,0,0,0
1800,31359,365,493,10,41,46621,495,253,19,46,0,0,11,0,0,0,1,0,28,2,1,1,6
1801,60999,667,503,26,56,50414,630,792,12,50,1,1,36,4,2,2,10,0,20,0,0,0,2
1802,52224,584,693,23,60,49080,576,634,25,56,1,1,25,1,1,2,8,0,26,2,0,0,4
1803,64184,761,359,24,74,52851,785,757,26,56,1,2,25,3,4,1,11,0,14,1,0,1,2
1804,42471,475,784,13,46,50784,543,437,12,44,0,0,18,0,0,1,3,1,30,3,0,0,5
1805,69091,619,1311,18,74,73788,757,1439,21,66,0,2,39,0,3,1,9,0,36,3,1,1,7
1806,45994,540,239,18,58,37608,553,578,20,43,1,0,24,1,0,2,3,0,12,2,0,0,2
1807,69865,855,1298,44,132,79662,818,1192,66,115,0,0,32,3,0,0,4,1,42,3,1,1,9
1808,37131,374,151,4,25,24230,317,375,5,21,1,0,24,2,0,1,4,0,6,0,0,0,0
1809,15289,180,173,1,11,28111,271,14,2,14,0,0,2,0,0,0,0,0,12,1,1,1,7
1810,32605,369,10,7,26,20747,291,250,6,29,1,0,15,2,1,1,8,0,2,0,0,0,0
1811,49651,543,983,21,51,58953,556,632,23,61,0,0,25,1,0,0,3,1,40,3,1,1,9
1812,38472,454,1047,12,52,60097,603,366,24,46,0,0,15,1,0,0,0,0,37,2,2,1,11
1813,33194,431,504,10,34,43245,523,273,14,35,0,0,10,0,0,1,2,0,26,3,1,1,5
1814,43322,457,239,11,35,30010,404,551,5,34,1,0,25,2,0,2,7,0,9,0,0,0,0
1815,44131,512,254,7,41,35060,499,378,11,31,1,0,22,3,0,1,7,0,11,0,0,1,2
1816,67251,725,1176,27,84,71984,774,1024,42,73,0,1,34,2,4,0,7,1,37,3,1,1,7
1817,36618,369,198,7,30,26274,308,477,1,26,1,0,22,2,0,1,4,0,11,0,0,0,0
1818,53071,615,955,8,43,55996,554,575,8,65,0,0,20,0,1,0,6,2,34,3,1,1,7
1819,65596,677,1102,39,71,71351,805,964,22,69,0,1,31,1,0,1,3,1,36,4,2,1,9
1820,47863,678,913,32,71,59676,715,391,33,82,0,0,16,0,0,0,3,1,29,3,2,0,9
1821,56019,701,895,23,74,66447,686,806,24,65,0,0,26,0,0,1,3,1,35,3,1,1,10
1822,33830,424,625,6,34,44931,471,238,11,36,0,0,13,0,0,1,0,0,28,3,0,1,3
1823,52281,589,1237,13,65,61978,586,751,17,42,0,0,23,1,0,0,3,1,41,3,1,1,7
1824,76199,771,1093,21,70,74031,759,1640,35,65,1,1,44,4,1,2,10,1,33,1,0,0,6
1825,42891,526,1088,17,41,59067,556,531,8,45,0,0,21,0,0,0,1,1,44,2,2,2,9
1826,65060,704,1346,28,61,72881,732,1002,23,67,0,0,28,1,0,1,4,1,47,3,1,0,7
1827,34993,354,78,8,23,23406,336,368,6,33,1,0,24,2,0,1,3,0,5,0,0,0,1
1828,61628,629,780,20,52,49330,566,872,20,66,1,1,31,3,2,2,10,0,26,1,0,0,1
1829,58056,742,1427,21,83,69970,680,800,25,74,0,0,24,0,0,0,1,2,48,5,4,1,11
1830,67391,805,777,45,76,64123,830,851,31,88,1,0,33,4,1,1,7,0,25,1,1,0,5
1831,47235,647,905,21,77,63477,707,576,30,63,0,0,18,1,0,1,1,1,30,3,2,0,10
1832,69084,730,794,23,74,62720,758,1121,32,79,1,1,36,2,1,1,8,1,29,3,0,1,3
1833,48314,552,1054,21,57,66632,607,740,25,67,0,0,24,1,0,0,1,1,41,3,2,2,10
1834,66986,645,874,21,65,53905,614,1323,20,49,1,1,45,4,2,2,11,0,30,0,0,0,3
1835,56448,689,922,24,67,60189,626,807,20,52,0,1,27,2,0,0,2,0,35,2,1,1,6
1836,57807,692,929,14,71,65962,696,591,25,46,0,0,17,1,0,1,7,2,33,3,2,0,10
1837,54685,635,1151,26,81,67138,497,639,28,85,0,0,26,1,0,0,4,2,48,3,2,2,8
1838,46067,524,483,11,50,41492,487,615,14,37,1,0,26,3,0,0,4,0,20,0,0,1,2
1839,35101,449,504,12,35,43238,451,320,13,40,0,0,15,1,0,0,2,0,23,2,1,2,7
1840,41298,552,837,9,48,57055,558,334,18,55,0,0,12,0,0,1,1,1,32,4,2,1,10
1841,56582,559,1180,30,85,64486,633,888,43,73,0,0,32,1,0,0,2,0,44,3,1,2,9
1842,39542,510,741,14,46,55409,496,391,13,57,0,0,18,0,0,0,0,1,34,3,3,2,11
1843,65242,666,1848,22,57,75072,663,1121,23,57,0,1,41,1,0,0,3,1,59,2,1,1,9
1844,37955,542,641,17,47,46334,580,260,21,41,0,0,12,0,0,0,1,0,22,3,1,2,6
1845,54609,710,1219,8,63,68065,628,692,22,45,0,0,23,1,0,0,2,1,45,3,3,2,11
1846,38447,532,489,11,38,44610,518,216,15,50,0,0,12,0,0,0,2,0,23,1,0,2,4
1847,41718,382,169,10,41,30306,370,621,6,32,1,0,29,2,0,1,7,0,7,0,0,1,1
1848,65579,711,521,28,63,56694,714,1082,18,78,1,1,34,4,2,2,9,1,16,0,0,0,5
1849,45226,569,943,17,54,60378,589,529,21,70,0,0,19,1,0,0,1,1,36,2,2,1,11
1850,62392,584,549,33,83,51110,640,908,30,70,1,2,31,3,2,1,9,0,19,1,0,0,2
1851,21660,319,343,9,25,33344,412,22,5,34,0,0,2,0,0,0,0,0,18,2,0,1,3
1852,70093,665,840,42,68,63509,757,1119,22,87,1,1,39,3,3,2,10,0,27,1,0,0,4
1853,50878,611,207,17,41,36326,550,600,14,65,1,1,24,1,1,2,8,0,8,2,0,0,0
1854,43727,565,761,23,45,54690,623,351,17,52,0,0,14,1,1,2,4,1,30,2,1,0,8
1855,67035,707,1097,20,75,61427,667,1161,26,71,1,0,38,3,1,2,9,1,34,1,0,0,2
1856,55951,547,538,31,50,43966,519,838,26,75,1,1,33,3,2,2,10,0,18,0,0,0,1
1857,64187,605,748,26,63,54689,654,941,29,66,1,1,34,3,1,2,7,0,26,2,0,0,2
1858,47767,541,1142,17,49,66360,599,627,12,57,0,0,22,0,0,0,3,1,45,3,2,1,10
1859,41507,522,678,13,44,48903,551,225,11,44,0,0,10,2,0,2,3,1,25,2,1,0,6
1860,65474,484,1137,14,56,61096,539,1357,20,37,1,0,48,3,2,0,7,1,38,1,1,0,7
1861,20509,247,365,9,19,36533,387,117,6,32,0,0,5,1,0,0,0,0,22,1,0,1,5
1862,19431,260,243,2,19,32100,374,49,3,32,0,0,3,0,0,0,0,0,17,1,0,0,3
1863,62045,644,826,18,65,56866,657,1078,23,56,1,1,33,2,2,0,9,0,27,2,0,2,3
1864,57893,610,1568,14,51,69975,667,1104,17,51,0,0,33,1,0,0,1,1,49,2,2,0,10
1865,45771,553,871,9,50,58838,567,637,12,35,0,0,21,0,0,0,0,1,34,3,3,2,10
1866,63767,674,640,23,70,60046,736,1097,31,75,1,0,36,4,2,1,10,2,23,1,0,1,1
1867,63636,629,711,21,82,55622,651,898,32,58,1,1,32,2,2,0,9,0,29,2,0,1,4
1868,73682,698,1164,50,84,70878,745,1258,35,101,1,1,45,4,3,1,7,1,39,1,0,1,4
1869,27232,330,569,5,30,38597,395,228,3,25,0,0,10,0,0,0,1,0,32,1,0,2,4
1870,48286,517,288,15,53,40673,565,735,17,43,1,1,30,3,0,2,3,0,15,0,0,0,3
1871,54064,632,285,9,53,38197,595,536,11,34,1,1,22,4,2,2,10,0,10,0,0,0,1
1872,57972,732,1109,17,70,67193,689,709,21,63,0,0,24,1,0,0,3,1,42,4,1,2,7
1873,74971,864,1137,19,67,68279,677,1445,16,65,1,0,42,1,1,0,10,2,38,3,3,1,8
1874,26832,325,427,1,16,34667,376,174,3,19,0,0,11,0,0,0,0,0,22,2,0,1,3
1875,33207,415,249,10,26,25365,257,392,2,30,1,0,22,1,0,1,1,0,12,0,0,0,0
1876,53014,566,494,26,51,46420,597,767,15,63,1,1,27,2,1,2,7,0,16,2,0,0,4
1877,56182,640,1369,31,69,75663,675,853,27,85,0,0,26,4,0,0,1,2,50,0,3,2,10
1878,34741,387,832,12,45,51209,487,400,19,46,0,0,15,0,0,0,1,0,37,2,1,1,5
1879,74715,803,1396,27,80,68918,750,1280,34,75,1,1,39,3,1,0,9,1,36,3,0,1,4
1880,25078,271,491,4,28,34956,343,163,12,29,0,0,9,0,0,1,0,0,27,1,0,0,3
1881,65305,709,1154,34,75,75047,760,1010,35,83,0,1,33,2,1,1,7,1,39,3,1,1,5
1882,60401,621,710,20,60,59199,627,903,26,58,1,1,34,2,2,1,10,0,30,2,0,1,4
1883,60297,698,462,31,49,44824,588,869,14,58,1,1,26,3,3,0,11,0,17,1,0,2,1
1884,57209,556,385,11,45,41269,515,910,15,34,1,1,34,2,3,1,11,0,16,0,0,1,1
1885,77303,619,1438,16,71,75551,637,1784,18,50,1,2,53,3,1,0,8,0,51,2,4,2,8
1886,41666,444,764,7,36,52109,525,565,17,28,0,0,20,2,0,2,3,0,34,2,1,0,8
1887,68295,594,1619,29,67,72409,689,1175,27,91,0,1,34,2,0,1,3,1,48,3,2,0,9
1888,54410,726,693,16,46,67183,812,468,20,80,0,0,16,1,0,0,2,2,28,4,2,2,9
1889,62767,670,543,22,33,50829,600,896,9,48,1,1,35,3,1,1,9,0,17,1,0,0,3
1890,53311,542,300,19,59,37678,483,556,15,42,1,1,26,3,1,2,7,0,13,0,0,0,1
1891,58868,625,991,30,81,64134,663,584,26,82,0,0,25,1,0,2,5,1,30,4,1,0,8
1892,50743,504,400,17,56,40908,468,594,19,44,1,1,25,1,0,2,7,0,16,1,0,0,1
1893,48490,550,670,16,55,60664,675,655,14,58,0,1,24,0,0,0,1,0,25,4,1,1,9
1894,58350,494,684,17,45,50898,575,1039,12,54,1,0,41,1,1,1,7,0,24,2,0,0,3
1895,50043,515,1129,12,40,60672,533,746,6,46,0,0,24,2,0,2,2,1,41,2,2,0,9
1896,94078,892,2010,23,85,96916,919,1638,22,77,1,2,47,4,5,1,11,1,45,3,0,0,4
1897,43081,368,641,10,33,47972,432,782,4,42,0,0,30,0,0,0,1,0,29,3,0,2,6
1898,78908,964,926,54,97,76948,1021,1010,45,140,0,2,30,3,2,1,8,1,27,3,1,1,7
1899,48473,550,696,17,52,57700,624,395,18,54,0,0,18,2,0,2,6,1,29,2,2,0,9
1900,44698,470,1032,7,48,54847,556,591,15,42,0,0,23,0,0,1,3,1,37,3,1,1,6
1901,63622,727,1187,26,53,70689,739,769,21,76,0,0,28,2,0,1,5,2,40,2,1,1,10
1902,55302,586,263,15,51,44135,569,862,12,58,1,1,36,1,1,1,8,0,8,1,0,0,2
